name,value,label
PIPLGB21XXX,PIPL,Polygon Investment Partners Llp
PCPLGB21XXX,PCPL,Polunin Capital Partners Limited
PRECGB21XXX,PREC,Pricepro Analysis Limited
PRMAGB21XXX,PRMA,Premium Management Ltd
PUTOGB21XXX,PUTO,Premier Unit Trust Brokers
PRPMGB21XXX,PRPM,Premier Portfolio Managers Limited
PRFMGB2SXXX,PRFM,Aim/poms Service
PRFPGB21XXX,PRFP,Prebon Financial Products Limited
PRTIGB21XXX,PRTI,Prelude Technology Investments Ltd
PCLLGB21XXX,PCLL,Praxient Capital Llp
PPPEGB21XXX,PPPE,Pramerica Investment Management Limited
PRITGB21XXX,PRIT,Prime International Trading (uk) Ltd
PRCTGB21XXX,PRCT,Principal Global Investors (europe) Limited
PRNNGB21XXX,PRNN,Principal Investment Management Ltd
PRNMGB21XXX,PRNM,Primecorp Investment Management Ltd
PRPGGB21XXX,PRPG,Prime Rate Capital Management Llp
PCTLGB2LXXX,PCTL,Prime Asset Custody Transfers Limited
PRCIGB21XXX,PRCI,Primary Capital Limited
PRCNGB21XXX,PRCN,Pricoa Capital Management Limited
PRIGGB21XXX,PRIG,Pricoa Investment Management Limited
PRCGGB21XXX,PRCG,Pricoa Capital Group Limited
PRNTGB21XXX,PRNT,Professional Investment Tools Limited
PRAAGB21XXX,PRAA,Profile Asset Management (uk) Ltd
PCPPGB21XXX,PCPP,Prodigy Capital Partners Llp
PRCAGB21XXX,PRCA,Pro Capital Limited
PRIPGB21XXX,PRIP,Private Investor Capital Limited
PRCXGB21XXX,PRCX,Private Capital Exchange Limited
PRSKGB21XXX,PRSK,Pritchard Stockbrokers Limited
PRTPGB21XXX,PRTP,Principle Trading Llp
PRQUGB21XXX,PRQU,Principle Equities Limited
PRINGB21XXX,PRIN,Principality Building Society
PRPLGB21XXX,PRPL,Prologue Capital Llp
PRPSGB21XXX,PRPS,Property And Portfolio Research Limited
PRDMGB21XXX,PRDM,Progressive Developing Markets Limited
PRVMGB21XXX,PRVM,Progressive Value Management Ltd
PRTMGB21XXX,PRTM,Progressive Asset Management Limited
POAAGB21XXX,POAA,Prolific Objective Asset Management Ltd
PREKGB21XXX,PREK,Progressive European Markets Ltd
PROGGB21XXX,PROG,Progressive Building Society
PRIDGB21XXX,PRID,Progressive Aim Realisation Limited
PRUTGB21XXX,PRUT,Prudential Unit Trusts Limited
PPEPGB21XXX,PPEP,Prudential Personal Equity Plans Limited
PNNOGB21XXX,PNNO,Prudential Nominees Limited
SCAIGB21XXX,SCAI,Prudential Lifetime Mortgages Limited
PBSIGB21XXX,PBSI,Prudential Bache Securities (uk) Inc
PRBCGB21XXX,PRBC,Prudential Bache Capital
PRETGB21XXX,PRET,Providence Equity Partners Limited
PMPMGB21XXX,PMPM,Provident Mutual Plan Manager Ltd.
PRPQGB21XXX,PRPQ,Proven Private Equity Ltd
PRNAGB21XXX,PRNA,Prospect Investment Management Limited
PRSDGB21XXX,PRSD,Prosdocimi Ltd
PYBRGB21XXX,PYBR,Pyremet Brokers Ltd
PVOAGB21XXX,PVOA,Pvm Oil Associates Limited
PVOFGB21XXX,PVOF,Pvm Oil Futures Ltd
PULEGB21XXX,PULE,Putnam Lovell Securities Inc.
PUINGB21XXX,PUIN,Putnam Investments Limited
PUSEGB21XXX,PUSE,Puma Securities Limited
PUTGGB21XXX,PUTG,Psigma Unit Trust Managers Limited
PVCLGB21XXX,PVCL,Pve Capital Llp
IVVOGB21XXX,IVVO,Psigma Investments Limited
PRDNGB21XXX,PRDN,Prudential-bache Limited
PRUMGB21XXX,PRUM,Prudential-bache Limited
PRFEGB21XXX,PRFE,Prudential-bache Funding (equities) Ltd
QCMLGB21XXX,QCML,Quantmetrics Capital Management Llp
QUAIGB21XXX,QUAI,Quantics Limited
QUEMGB21XXX,QUEM,Quant E.m.s. Limited
QUCMGB21XXX,QUCM,Quality Capital Management Limited
QUAVGB21XXX,QUAV,Quai Administration Services
QUIMGB21XXX,QUIM,Quaestor Investment Management Ltd
QUWLGB21XXX,QUWL,Quadriga Worldwide Limited
QEINGB21XXX,QEIN,Qes Investment Limited
PYINGB21XXX,PYIN,Pyrford International Limited
MOONGB21XXX,MOON,R D Moon
BRIGGB21XXX,BRIG,R C Brown Investment Management Plc
QVTFGB2LXXX,QVTF,Qvt Financial Llp
RBIMGB21XXX,RBIM,R And B Investment Management Ltd
CHEPGB21KAS,CHEP,Kas
CHEPGB21XXX,CHEP,Quilter Cheviot Limited
QUIGGB21XXX,QUIG,Quilter Cheviot Limited
QUITGB21XXX,QUIT,Quilter And Co Limited
QUFMGB21XXX,QUFM,Quilter Fund Management Ltd
QURIGB21XXX,QURI,Quick And Reilly Ltd
QUCPGB21XXX,QUCP,Quartz Capital Partners Ltd
QUVMGB21XXX,QUVM,Quester Venture Managers Limited
QUMUGB21XXX,QUMU,Quayle Munro Limited
QUARGB21XXX,QUAR,Quartz Capital Partners
RAATGB21XXX,RAAT,Raphael Asset Management Ltd
RACAGB21XXX,RACA,Rab Capital Plc
ASSMGB21XXX,ASSM,Ra Asset Management Ltd
RMCLGB21XXX,RMCL,R.a. Mclean And Co. Limited
DAYDGB21XXX,DAYD,R W Day And Co Ltd
INRNGB21XXX,INRN,R P And C International Limited
COAAGB21XXX,COAA,R K R Corporate Finance Ltd
RTRUGB21XXX,RTRU,R F Trustee Co Limited
RCPLGB21XXX,RCPL,Ravenscourt Capital Partners (uk) Llp
RVBRGB21XXX,RVBR,Ravensbourne Registration Services Ltd
RFXLGB2LXXX,RFXL,Rational Foreign Exchange Ltd
RUTMGB21XXX,RUTM,Rathbone Unit Trust Management Limited
RANLGB21XXX,RANL,Ratio Asset Management Llp
RALKGB21XXX,RALK,Rathbone Lawrence Keen Ltd
NECOGB21XXX,NECO,Rathbone Neilson Cobbold Limited
RAIAGB21XXX,RAIA,Rathbone Investment Management Ltd
RATHGB21XXX,RATH,Rathbone Investment Management Ltd
RARRGB21XXX,RARR,Rathbone Bros And Co Limited
RASIGB21XXX,RASI,Rasini And C. Limited
RSSHGB21XXX,RSSH,Rashid Hussain Securities
ENMEGB21XXX,ENME,Rbs Sempra Metals Limited
HGCFGB21XXX,HGCF,Rbs Hoare Govett Limited
NAFPGB21XXX,NAFP,Rbs Financial Products Plc
RBNBGB21XXX,RBNB,Rbn Bancorp Limited
GLINGB21XXX,GLIN,Rbc Asset Management Uk Limited
ROPEGB21XXX,ROPE,Rbef Limited
RJISGB21XXX,RJIS,Raymond James Investment Services Ltd.
RJFIGB21XXX,RJFI,Raymond James Financial International Limited
RAJAGB21XXX,RAJA,Raymond James And Associates Inc
RDBNGB21XXX,RDBN,Redburn Partners Llp
REPMGB21XXX,REPM,Record Portfolio Management Limited
RBTSGB22XXX,RBTS,Reckitt Benckiser Treasury Services
RASSGB21XXX,RASS,Reassure Limited
RETMGB21XXX,RETM,Record Currency Management Limited
REUGGB21XXX,REUG,Record Currency Management Limited
RUFSGB21XXX,RUFS,"Really Useful Financial Services Company Ltd, The"
REAUGB21XXX,REAU,Reabourne Technology Investment Management Limited
REUMGB21XXX,REUM,Reliance Unit Managers Limited
REABGB21XXX,REAB,Rea Brothers Ltd.
RCMRGB21XXX,RCMR,Rcm (uk) Limited
RCFEGB21XXX,RCFE,Rcg Gain Limited
BAJMGB21XXX,BAJM,Religare Capital (emea) Limited
RMISGB21XXX,RMIS,Reliance Mutual Life Insurance Society Limited
RELAGB21XXX,RELA,Reliance Bank Limited
REATGB21XXX,REAT,Regent Partners International Limited
RPCFGB21XXX,RPCF,Regent Pacific Corporate Finance Ltd
REFIGB21XXX,REFI,Region Finance And Security Limited
RECIGB21XXX,RECI,Regency Capital International Ltd
REPIGB21XXX,REPI,Reed Elsevier Pension Investment Management Limited
REPAGB21XXX,REPA,Redi And Partners Limited
REXMGB2LXXX,REXM,Rexam Plc
NRPGGB21XXX,NRPG,Retail Plus General Partner Limited
REVSGB21XXX,REVS,Research Vision Limited
RTGLGB21XXX,RTGL,Resource Trading Group Llc
BLICGB21XXX,BLIC,Republic New York (u.k.) Ltd.
BRUTGB21XXX,BRUT,Rensburg Fund Management Limited
REFNGB21XXX,REFN,Resolution Fund Managers Limited
REIMGB2LXXX,REIM,Aim/poms Service
RECAGB2LXXX,RECA,Renaissance Capital Ltd
RELIGB21XXX,RELI,Religare Capital Markets Plc
RHCMGB21XXX,RHCM,Rho Capital Management
RHSCGB21XXX,RHSC,Rhine Securities Ltd
RHFIGB21XXX,RHFI,Rhine Re Financial Uk Ltd
RHOEGB21XXX,RHOE,Rhein Oel Ltd
RFIEGB21XXX,RFIE,Rfsc International Limited
RGTEGB21001,RGTE,Cf1
RGTEGB21002,RGTE,Cf2
RGTEGB21XXX,RGTE,Rgm Trading Europe Limited
RFPRGB21XXX,RFPR,Rfml Partners Limited
REYSGB21SMK,REYS,Reyker Online
REYSGB21XXX,REYS,Reyker Securities Plc
RFIFGB21XXX,RFIF,Rfml Investment Fund Limited
RECMGB21XXX,RECM,Rexiter Capital Management Limited
RIFUGB21XXX,RIFU,Ridge Futures Limited
RIMAGB21XXX,RIMA,Richmount Management Ltd
RIMPGB21XXX,RIMP,Rickitt Mitchell And Partners Limited
RIFAGB21XXX,RIFA,Richmond Fund Advisers Limited
RICPGB21XXX,RICP,Richmond Capital Ltd
RISMGB21XXX,RISM,Richardson Salmon Limited
RCOSGB21XXX,RCOS,Ridge Clearing And Outsourcing Solutions Limited
RIBOGB21XXX,RIBO,Rich Ban-corp Limited
RIDOGB21XXX,RIDO,Ricardo Dorich
ACIEGB21XXX,ACIE,Rhyme Systems Limited
LICCGB21XXX,LICC,Rivington Street Corporate Finance Limited
RCMKGB21XXX,RCMK,Ria Capital Markets Limited
RMIMGB21XXX,RMIM,River And Mercantile Investment Managment Ltd
RPRLGB21XXX,RPRL,Risk Profiles Limited
RTPNGB21XXX,RTPN,Rio Tinto Pension Investments Ltd
RICRGB21XXX,RICR,Ris Consultancy Services
RPCLGB21XXX,RPCL,Ridley Park Capital Llp
RIOTGB2LXXX,RIOT,Rio Tinto Finance Plc
RICNGB21XXX,RICN,Riggs And Company International Ltd
RUTAGB21XXX,RUTA,Ridgefield Unit Trust Administration Ltd
CAKKGB21XXX,CAKK,Rm Capital Markets Limited
ROSIGB21XXX,ROSI,"Robertson Stephens International, Ltd."
RIAAGB21XXX,RIAA,Robeco Institutional Asset Management (uk) Ltd
GRDAGB21XXX,GRDA,Robert W. Baird Limited
MCKEGB21XXX,MCKE,Rn Mckean And Co.
RFSEGB21XXX,RFSE,Robert Fleming (stock Lending) Ltd.
RWMLGB21XXX,RWML,Rmg Wealth Management Llp
WALDGB21XXX,WALD,Rm Walkden And Co Limited
RISTGB21XXX,RIST,Rivington Street Stockbrokers Limited
RLNOGB21XXX,RLNO,Rlam (nominees) Limited
EXCOGB21XXX,EXCO,Rose Square Capital Limited
RTEPGB21XXX,RTEP,Ronin Trading Europe Llp
THWIGB21XXX,THWI,Ronin Trading Uk Llp
ROEEGB21XXX,ROEE,Rose A M
MRORGB21XXX,MROR,Rometsch And Moor Ltd
ROBCGB21XXX,ROBC,"Robson, Cotterell Limited"
ROGGGB2LXXX,ROGG,Rogge Global Partners Plc
PRPEGB21XXX,PRPE,Rockspring P.i.m. (regulated) Limited
ROCTGB21XXX,ROCT,Rocksphere Capital Ltd.
ROTEGB21XXX,ROTE,Rock Trading Europe
ROYJGB21XXX,ROYJ,Roy James And Co
ROPMGB21XXX,ROPM,Rowe And Pitman Moneybroking Ltd
ROWDGB21XXX,ROWD,Rowan Dartington And Co. Limited
ROCNGB21XXX,ROCN,Rourke Capital Management Ltd
RCFSGB21XXX,RCFS,Rowan And Company (financial Services) Limited
RPMLGB21XXX,RPML,Rothschild Private Management Limited
RPFMGB21XXX,RPFM,Rothschild Private Fund Management Ltd
ROFAGB21XXX,ROFA,Rothschild Fund Management Ltd
ROSUGB21XXX,ROSU,Rotherfield Securities Limited
ROCAGB21XXX,ROCA,Rossmoyne Capital Advisors Ltd
RHIMGB21XXX,RHIM,Rossie House Investment Management
ROCLGB21XXX,ROCL,Rosiem Capital Llp
RETCGB21XXX,RETC,Royal Exchange Trust Company Limited
RSUTGB21XXX,RSUT,Royal Bank Of Scotland Unit Trust Management
RSPMGB21XXX,RSPM,Royal Bank Of Scotland Portfolio Management Limited
RCIUGB21XXX,RCIU,Royal Bank Of Canada Investment Management (usa) Limited
RBOSGB22TCM,RBOS,Global Banking And Markets Ops
RCIMGB21XXX,RCIM,Royal Bank Of Canada Investment Management (u.k.) Limited
RSAUGB21XXX,RSAU,Royal And Sun Alliance Unit Trust Management Ltd
RSAIGB21XXX,RSAI,Royal And Sun Alliance Plc
RUIOGB21XXX,RUIO,Ruby Iso Nominees Limited
RCPPGB21XXX,RCPP,Ruby Capital Partners Llp
RUAAGB21XXX,RUAA,Rubicon Fund Management Llp
RTPIGB21XXX,RTPI,Rtz Pension Investments
RSISGB21XXX,RSIS,Rsi Bank Plc
DPSAGB21XXX,DPSA,Rreef Limited
RLUTGB21XXX,RLUT,Royal London Unit Trust Managers Limited
MPINGB21XXX,MPIN,Rwc Partners Limited
RLAMGB21XXX,RLAM,Royal London Asset Management Limited
RLAAGB21XXX,RLAA,Royal Liver Asset Managers Limited
RAGLGB21XXX,RAGL,Rwc Asset Management Llp
RUFMGB21XXX,RUFM,Rutland Fund Management Ltd
UNFMGB21XXX,UNFM,Royal London Cash Management Limited
RUCFGB21XXX,RUCF,Rutland Corporate Finance Ltd
RUWOGB21XXX,RUWO,Russell Wood Limited
FRRCGB21XXX,FRRC,Russell Investments Limited
RAMGGB21XXX,RAMG,Rugby Asset Management Ltd
RULLGB21XXX,RULL,Ruffer Llp
RUIMGB21XXX,RUIM,Ruffer Investment Management Limited
RUGGGB21XXX,RUGG,Ruegg And Co Ltd
SAFAGB21XXX,SAFA,Sabre Fund Management Limited
BUCMGB21XXX,BUCM,Sabre Corporate Finance Limited
SACFGB21XXX,SACF,Sabre Corporate Finance Limited
SWHQGB2LXXX,SWHQ,S.w.i.f.t.
WCMPGB21XXX,WCMP,S.a.c. Global Investors Llp
ANGEGB21XXX,ANGE,S.p. Angel And Co Limited
RYSIGB21XXX,RYSI,Ryoko Securities International Ltd
ASNLGB21XXX,ASNL,S And T Asset Management Llp
RODIGB21XXX,RODI,S N Roditi
SBGLGB21XXX,SBGL,Salomon Brothers Uk Gilts Ltd.
FUTUGB21XXX,FUTU,S And W Futures Ltd
RWETGB21XXX,RWET,Rwe Trading Uk Limited
SBETGB21XXX,SBET,Salomon Brothers Uk Equity (stock Borrowing And Lending Intermediary) Ltd.
OPSCGB21XXX,OPSC,Sal Oppenheim Jr And Cie Securities (uk) Ltd
SBAGGB21XXX,SBAG,Salomon Brothers Asset Management Ltd
SATLGB21XXX,SATL,Salamander Trading Llp
TUCIGB21XXX,TUCI,Saladin Capital Limited
SGCPGB21XXX,SGCP,Sagil Capital Llp
SFFRGB21XXX,SFFR,Saffron Building Society
SACIGB21XXX,SACI,Sachem Corporate Finance Ltd
SCAEGB21XXX,SCAE,Sabrelance Corporate Partners Limited
SAPLGB31XXX,SAPL,Sanctum Fi Llp
SAASGB21XXX,SAAS,Sandringham Capital Partners Limited
SAUTGB21XXX,SAUT,Sand Aire Unit Trust Managers Ltd
SAEIGB21XXX,SAEI,Sanford C. Bernstein Limited
SACOGB21XXX,SACO,Sandown Capital Corporation
SECTGB21430,SECT,Seuk
SECTGB214K0,SECT,Ssel
SECTGB214P4,SECT,Samsung Cambridge Solution
SECTGB21XXX,SECT,Samsung Electronics Uk Ltd
SCARGB21XXX,SCAR,Samba Capital Management International Ltd
SAERGB21001,SAER,Market Making Department
SAERGB21XXX,SAER,Samsung Securities (europe) Limited
SATIGB21XXX,SATI,Salute Capital (uk) Ltd
SLPLGB21XXX,SLPL,Saltus Partners Llp
SPFMGB21XXX,SPFM,Saltire Private Fund Managers Ltd
SAFOGB21XXX,SAFO,Sanwa Financial Products (uk) Ltd
SAAGGB21XXX,SAAG,Sanwa Asset Management (uk) Plc
ALEIGB22MTG,ALEI,Mortgages
ANUTGB21XXX,ANUT,Santander Unit Trust Managers Uk Limited
INNMGB21XXX,INNM,Santander Portfolio Management Uk Limited
ANAMGB21XXX,ANAM,Santander Asset Management Uk Ltd
ANAMGB3GXXX,ANAM,Santander Asset Management Uk Ltd
ANAMGBB1XXX,ANAM,Aim/poms Service
SNIMGB21XXX,SNIM,Sanpaolo Imi Management Ltd
RALOGB21XXX,RALO,Sanlam Multi-manager International Limited
SCBUGB21001,SCBU,Bloomberg
SCBUGB2LXXX,SCBU,Sanford C. Bernstein Ltd
SASSGB21XXX,SASS,Sassoon (europe) Limited
SRTGGB21XXX,SRTG,Saratoga
SAIFGB21XXX,SAIF,Sarasin Investment Funds Limited
SAPEGB21XXX,SAPE,Save And Prosper Securities Ltd
SAIEGB21XXX,SAIE,Sarasin International Securities Ltd
SAAEGB21XXX,SAAE,Sarasin Asset Management Limited
SAFGGB21XXX,SAFG,Saracen Fund Managers Limited
SAFCGB21XXX,SAFC,Sanwa Futures Llc
SAVNGB21XXX,SAVN,Sarasin And Partners Llp
SANYGB21XXX,SANY,Sanyo International Limited.
SAECGB21XXX,SAEC,Sanwa Securities Co Lp
SIIEGB21XXX,SIIE,Sanwa International Investment Services Ltd
SBDPGB21XXX,SBDP,Sbcm Derivative Products Ltd
CAENGB21XXX,CAEN,Sb Capital Partners
SAXOGB21XXX,SAXO,Saxo Capital Markets Uk Ltd
SAILGB21XXX,SAIL,Saxon Financials Limited
SAFNGB21XXX,SAFN,Savills Capital Advisors Limited
SAFVGB21XXX,SAFV,Savills (dormant 1) Limited
TUTAGB21SIM,TUTA,Savoy Investment Management Limited
TUTAGB21XXX,TUTA,Savoy Investment Management Limited
SAAAGB21XXX,SAAA,Savile Asset Management
SCSCGB21XXX,SCSC,Schroder Securities (scse) Limited
SPIGGB21XXX,SPIG,Schroder Property Investment Management Ltd
SCDEGB21XXX,SCDE,Schroder Middle East Ltd
SIANGB21XXX,SIAN,Schroder Investment Management North America Limited
SIMUGB21XXX,SIMU,Schroder Investment Management (uk) Ltd
SEPUGB21XXX,SEPU,Schroder Exempt Property Unit Trust
SIMRGB21XXX,SIMR,Schoder Investment Management International Ltd
SCTAGB21XXX,SCTA,Schneider Trading Associates Limited
SBBCGB21XXX,SBBC,Sbj Benefit Consultants Limited
SAURGB21XXX,SAUR,Scottish Amicable Unit Trust Managers Ltd
SCCAGB21XXX,SCCA,Scotia Capital Inc
NOSCGB2EXXX,NOSC,Scotia Capital (europe) Ltd
SCTTGB21XXX,SCTT,Scotia Capital (europe) Limited
SOBEGB21XXX,SOBE,Scorpion Oil Broking Services
SCSLGB21XXX,SCSL,Schroders Securities Ltd (ssl
SCWSGB21XXX,SCWS,Schroder Wertheim Securities Ltd
SCVHGB21XXX,SCVH,Schroder Ventures Holdings Limited
SVLSGB21XXX,SVLS,Schroder Ventures Life Science Advisors (uk) Ltd
SVIAGB21XXX,SVIA,Schroder Ventures Investment Advisers Limited
SCUTGB21XXX,SCUT,Schroder Unit Trusts Ltd.
SCPIGB21XXX,SCPI,Scottish Provident Institution
SMIMGB21XXX,SMIM,Scottish Mutual Investment Managers Ltd
BUTMGB21XXX,BUTM,Scottish Mutual Pep And Isa Managers Limited
SLIGGB21XXX,SLIG,"Scottish Life Investment Management Company Ltd, The"
SFIRGB21XXX,SFIR,Scottish Friendly Insurance Services Limited
SLAEGB21XXX,SLAE,Scottish Life Asset Managers Ltd
SFAMGB21XXX,SFAM,Scottish Friendly Asset Managers Limited
SCEPGB21XXX,SCEP,Scottish Equity Partners Limited
SCEQGB21XXX,SCEQ,Scottish Equitable Plc
SEIMGB21XXX,SEIM,Scottish Equitable Investment Management Ltd
SCBSGB21XXX,SCBS,Scottish Building Society
SEIEGB21XXX,SEIE,Seaforth International Limited
SCTIGB21XXX,SCTI,Scudder Threadneedle Investments Ltd
SCCMGB21XXX,SCCM,Scs Capital Management Ltd
SEMGGB21XXX,SEMG,Scottishpower Energy Management (agency) Limited
SWUTGB21XXX,SWUT,Scottish Widows Unit Trust Managers Ltd
SWIDGB21XXX,SWID,Scottish Widows Plc
SWIMGB21XXX,SWIM,Scottish Widows Investment Management Ltd
SWFMGB21XXX,SWFM,Scottish Widows Fund Management Limited
SCVMGB21XXX,SCVM,Scottish Value Management Ltd
SEAYGB2LXXX,SEAY,Sepays Ltd
SEOTGB21XXX,SEOT,Sempra Oil Trading (uk) Ltd
SEINGB21XXX,SEIN,Seefield Investments Limited
SEILGB21XXX,SEIL,Seligman International Uk Ltd
SEIGGB21XXX,SEIG,Seilern Investment Management Ltd.
SMCGGB21XXX,SMCG,Seccombe Marshall And Company Agency Brokers Ltd.
SECMGB21XXX,SECM,Seccom Ltd
SETVGB21XXX,SETV,Sector Treasury Services Limited
SENEGB21XXX,SENE,Seb Investment Management Ab
SEBBGB21XXX,SEBB,Sebbco Capital Markets Ltd.
SFMLGB21XXX,SFML,Sfm Uk Management Llp
SEMSGB21XXX,SEMS,Seamico Marlin Securities (uk) Ltd
SEPRGB21XXX,SEPR,Seymour Pierce Private Equity Ltd
SPLTGB21XXX,SPLT,Seymour Pierce Ltd
SEALGB21XXX,SEAL,Sequoia Capital Llp
SEPEGB21XXX,SEPE,Seymour Pierce Bell Ltd
SPITGB21XXX,SPIT,Seymour Pierce Holdings Limited
SPBTGB21XXX,SPBT,"Seymore, Pierce Butterfield Ltd."
SPCMGB21XXX,SPCM,Seven Pillars Capital Management Llp
SENGGB21XXX,SENG,Seven Investment Management Llp
SHIOGB21XXX,SHIO,Shamrock International Ltd
STFNGB21XXX,STFN,Shackleton Finance Limited
SGIAGB21XXX,SGIA,Sgst (investment Advisers) Ltd
SCFOGB21XXX,SCFO,Sgf Chase Futures And Options
INMTGB21XXX,INMT,Sg Investment Management Ltd
HATCGB21XXX,HATC,Sg Hambros Trust Company Limited
HATUGB21XXX,HATU,Sg Hambros Bank And Trust Ltd
EPECGB21XXX,EPEC,Sg Capital Europe Limited
SHCLGB21XXX,SHCL,Shaw And Co. Limited
AMEMGB21XXX,AMEM,Sg Asset Management Emerging Markets Ltd
SFSIGB21001,SFSI,Sfs International Securities London Ltd
SAETGB21XXX,SAET,Shearson American Express International Limited
SHCLGBB1XXX,SHCL,Shaw And Co.
SHCLGBM1XXX,SHCL,Shaw And Co.
SHFIGB21XXX,SHFI,Sharp International Finance (u.k.) Plc
SHPIGB21XXX,SHPI,Sharps Pixley Ltd.
SHANGB21XXX,SHAN,Sharelink (newl) Ltd.
SCNMGB21XXX,SCNM,Sharefunds Limited
SHACGB21XXX,SHAC,"Share Centre Ltd.,the"
SCPPGB21XXX,SCPP,Shard Capital Partners Llp
SHPAGB21XXX,SHPA,Shamrock Partners Limited
SHCCGB21XXX,SHCC,Shore Capital And Corporate Limited
SNKOGB21XXX,SNKO,Shinko Securities (europe) Limited
SHNNGB21XXX,SHNN,Shinkin International Ltd.
SHBKGB2LXXX,SHBK,Shinhan Bank London Branch
SHCAGB21XXX,SHCA,Shimoda Capital Advisors (uk) Ltd
SHREGB21XXX,SHRE,Sherriff Research Ltd
SHAGGB21XXX,SHAG,Sherpa Asset Management Limited
SHMBGB21XXX,SHMB,Sheppards Moneybrokers Limited
SHERGB21XXX,SHER,Sheppards (shpd
SHIPGB21XXX,SHIP,Shell International Trading And Shipping Company Limited
SHCEGB21XXX,SHCE,Shell Capital Services Limited
SIWAGB21XXX,SIWA,Signia Wealth Limited
SINLGB21XXX,SINL,Silchester International Investors Llp
SITMGB21XXX,SITM,Sigma Technology Management Limited
SIGCGB21XXX,SIGC,Sigeco (uk) Ltd
SIFVGB21XXX,SIFV,Sifbank Investments Plc
SIPRGB21XXX,SIPR,Sietz And Partner Limited
SHGRGB21XXX,SHGR,Shpereinvest Group Limited
SHIMGB21XXX,SHIM,Shoreline Investment Management (uk) Ltd
SHOCGB21XXX,SHOC,Shore Capital Stockbrokers Ltd.
SFUTGB21XXX,SFUT,Singer And Friedlander Unit Trust Management Ltd
SFIUGB21XXX,SFIU,Singer And Friedlander Investment Funds Ltd
SFPNGB21XXX,SFPN,Singer And Friedlander Capital Management Limited
SFCMGB21XXX,SFCM,Singer And Friedlander Capital Mark Ets Ltd
EXFAGB21XXX,EXFA,Sinclair Henderson Fund Administration Limited
SFAAGB21XXX,SFAA,Singer And Friedlander Asset Management Limited
SICIGB21001,SICI,Simmons And Company International Limited
SICIGB21XXX,SICI,Simmons And Company International Limited
SIPPGB21XXX,SIPP,Silversmith Partners Llp
SIMYGB21XXX,SIMY,Simplystockbroking Limited
SWSLGB21XXX,SWSL,Silverwind Securities Limited
PPVEGB21XXX,PPVE,Silverfleet Capital Limited
ESSEGB31XXX,ESSE,Skandinaviska Enskilda Banken Ab (publ
SKALGB21XXX,SKAL,Skandia Life
SKINGB21XXX,SKIN,Skandia Investment Management Limited
IHGLGB22XXX,IHGL,Six Continents Limited
SITKGB21XXX,SITK,Sitka Limited
SICTGB21XXX,SICT,Sisu Capital Limited
INSEGB21XXX,INSE,Sis Sega Intersettle Ltd
SIINGB21XXX,SIIN,Sinopia Asset Management (uk) Limited
KSFCGB21AGX,KSFC,Singer Capital Markets Limited
KSFCGB21MMX,KSFC,Singer Capital Markets Limited
KSFCGB21XXX,KSFC,Singer Capital Markets Limited
SNGRGB21XXX,SNGR,Singer Capital Markets Limited
SKIPGB22XXX,SKIP,Skipton Building Society
SWFAGB21XXX,SWFA,Smith And Williamson Fund Administration Limited
SWCFGB21XXX,SWCF,Smith And Williamson Corporate Finance Limited
SPPMGB21XXX,SPPM,Smith And Pinching Portfolio Management Ltd
PESAGB21XXX,PESA,Smedvig Capital Limited
SMNEGB2LXXX,SMNE,Smith And Nephew Plc
NKCMGB2LFI1,NKCM,Fixed Income
NKCMGB2LXXX,NKCM,Smbc Nikko Capital Markets Limited
SMDPGB21CLS,SMDP,Smbc Derivative Products Limited
SMDPGB21XXX,SMDP,Smbc Derivative Products Limited
SMENGB2LXXX,SMEN,Smartestenergy Limited
SMLIGB21XXX,SMLI,Smart Live Financial Services Ltd
SWFSGB2LXXX,SWFS,Small World Financial Services Group Limited
SLTMGB21XXX,SLTM,Sltm Limited
SLMAGB21XXX,SLMA,Slp (management) Limited
SLRLGB21XXX,SLRL,Sloane Robinson Llp
SRIMGB21XXX,SRIM,Sloane Robinson Investment Services Limited
SLSMGB21XXX,SLSM,Slc Asset Management Ltd
SPLLGB21XXX,SPLL,Slk Global Markets
SLZCGB21XXX,SLZC,"Sleep, Zakaria And Company, Limited"
SLINGB21XXX,SLIN,Slater Investments Limited
SLATGB21XXX,SLAT,Slate T S
SOSEGB21XXX,SOSE,Socgen-crosby Securities (europe) L Td
SOGOGB21XXX,SOGO,Societe Generale Options Uk Ltd
SOGGGB21XXX,SOGG,Societe Generale Gilts Limited
SGUTGB21XXX,SGUT,Societe Generale Investment Funds Limited
SGEEGB21XXX,SGEE,Societe Generale European Emerging Markets Ltd
SNSEGB21XXX,SNSE,Sncb Securities Limited
SOBSGB21XXX,SOBS,Sobhag Stockbroking Ltd.
SOIMGB21XXX,SOIM,Socgen Investment Management Ltd
SWURGB21XXX,SWUR,Smith And Williamson Unit Trust Managers Ltd
SORLGB21XXX,SORL,Sonas Partners Llp
SWTOGB21XXX,SWTO,Smith And Williamson Trust Corporation Ltd
SWIAGB21XXX,SWIA,Smith And Williamson Investment Management Limited
SGTSGB21XXX,SGTS,Sony Global Treasury Services Plc
SCGPGB21XXX,SCGP,Somerset Capital Management Llp
SOLCGB2LXXX,SOLC,Solo Capital Partners Llp
SOFOGB21XXX,SOFO,Soditic Limited
SGTUGB21XXX,SGTU,Societe Generale Strauss Turnball
